Region/Country/Area,,Year,Series,Value,Footnotes,Source
92,British Virgin Islands,2015,Gross enrollment ratio - Tertiary (female),54.2304,,United Nations Educational
92,British Virgin Islands,2017,Students enrolled in primary education (thousands),3.334,,United Nations Educational
92,British Virgin Islands,2017,Gross enrollment ratio - Primary (male),131.5007,,United Nations Educational
92,British Virgin Islands,2017,Gross enrollment ratio - Primary (female),125.9259,,United Nations Educational
92,British Virgin Islands,2017,Students enrolled in secondary education (thousands),2.255,,United Nations Educational
92,British Virgin Islands,2017,Gross enrollment ratio - Secondary (male),96.2799,,United Nations Educational
92,British Virgin Islands,2017,Gross enrollment ratio - Secondary (female),107.0578,,United Nations Educational
92,British Virgin Islands,2018,Students enrolled in tertiary education (thousands),0.348,,United Nations Educational
92,British Virgin Islands,2018,Gross enrollment ratio - Tertiary (male),11.6559,,United Nations Educational
92,British Virgin Islands,2018,Gross enrollment ratio - Tertiary (female),20.9434,,United Nations Educational
96,Brunei Darussalam,2005,Students enrolled in primary education (thousands),46.012,,United Nations Educational
96,Brunei Darussalam,2005,Gross enrollment ratio - Primary (male),112.7498,,United Nations Educational
96,Brunei Darussalam,2005,Gross enrollment ratio - Primary (female),108.4104,,United Nations Educational
96,Brunei Darussalam,2005,Students enrolled in secondary education (thousands),43.9,,United Nations Educational
96,Brunei Darussalam,2005,Gross enrollment ratio - Secondary (male),97.306,,United Nations Educational
96,Brunei Darussalam,2005,Gross enrollment ratio - Secondary (female),95.8458,,United Nations Educational
96,Brunei Darussalam,2005,Students enrolled in tertiary education (thousands),5.023,,United Nations Educational
96,Brunei Darussalam,2005,Gross enrollment ratio - Tertiary (male),9.7389,,United Nations Educational
96,Brunei Darussalam,2005,Gross enrollment ratio - Tertiary (female),19.3951,,United Nations Educational
96,Brunei Darussalam,2010,Students enrolled in primary education (thousands),44.215,,United Nations Educational
96,Brunei Darussalam,2010,Gross enrollment ratio - Primary (male),106.7676,,United Nations Educational
96,Brunei Darussalam,2010,Gross enrollment ratio - Primary (female),106.302,,United Nations Educational
96,Brunei Darussalam,2010,Students enrolled in secondary education (thousands),48.724,,United Nations Educational
96,Brunei Darussalam,2010,Gross enrollment ratio - Secondary (male),98.883,,United Nations Educational
96,Brunei Darussalam,2010,Gross enrollment ratio - Secondary (female),99.4872,,United Nations Educational
96,Brunei Darussalam,2010,Students enrolled in tertiary education (thousands),5.776,,United Nations Educational
96,Brunei Darussalam,2010,Gross enrollment ratio - Tertiary (male),10.9178,,United Nations Educational
96,Brunei Darussalam,2010,Gross enrollment ratio - Tertiary (female),20.378,,United Nations Educational
96,Brunei Darussalam,2014,Students enrolled in primary education (thousands),41.078,,United Nations Educational
96,Brunei Darussalam,2014,Gross enrollment ratio - Primary (male),105.4545,,United Nations Educational
96,Brunei Darussalam,2014,Gross enrollment ratio - Primary (female),105.5341,,United Nations Educational
96,Brunei Darussalam,2014,Students enrolled in secondary education (thousands),49.009,,United Nations Educational
96,Brunei Darussalam,2014,Gross enrollment ratio - Secondary (male),98.7837,,United Nations Educational
96,Brunei Darussalam,2014,Gross enrollment ratio - Secondary (female),100.4771,,United Nations Educational
96,Brunei Darussalam,2014,Students enrolled in tertiary education (thousands),11.292,,United Nations Educational
96,Brunei Darussalam,2014,Gross enrollment ratio - Tertiary (male),23.6786,,United Nations Educational
96,Brunei Darussalam,2014,Gross enrollment ratio - Tertiary (female),41.0915,,United Nations Educational
96,Brunei Darussalam,2015,Students enrolled in primary education (thousands),40.397,,United Nations Educational
96,Brunei Darussalam,2015,Gross enrollment ratio - Primary (male),105.6995,,United Nations Educational
96,Brunei Darussalam,2015,Gross enrollment ratio - Primary (female),105.3455,,United Nations Educational
96,Brunei Darussalam,2015,Students enrolled in secondary education (thousands),47.249,,United Nations Educational
96,Brunei Darussalam,2015,Gross enrollment ratio - Secondary (male),95.459,,United Nations Educational
96,Brunei Darussalam,2015,Gross enrollment ratio - Secondary (female),97.4572,,United Nations Educational
96,Brunei Darussalam,2015,Students enrolled in tertiary education (thousands),10.866,,United Nations Educational
96,Brunei Darussalam,2015,Gross enrollment ratio - Tertiary (male),23.4009,,United Nations Educational
96,Brunei Darussalam,2015,Gross enrollment ratio - Tertiary (female),39.9253,,United Nations Educational
96,Brunei Darussalam,2018,Students enrolled in primary education (thousands),39.472,,United Nations Educational
96,Brunei Darussalam,2018,Gross enrollment ratio - Primary (male),102.7379,,United Nations Educational
96,Brunei Darussalam,2018,Gross enrollment ratio - Primary (female),103.5934,,United Nations Educational
96,Brunei Darussalam,2018,Students enrolled in secondary education (thousands),44.079,,United Nations Educational
96,Brunei Darussalam,2018,Gross enrollment ratio - Secondary (male),92.4345,,United Nations Educational
96,Brunei Darussalam,2018,Gross enrollment ratio - Secondary (female),94.5995,,United Nations Educational
96,Brunei Darussalam,2018,Students enrolled in tertiary education (thousands),10.94,,United Nations Educational
96,Brunei Darussalam,2018,Gross enrollment ratio - Tertiary (male),24.7886,,United Nations Educational
96,Brunei Darussalam,2018,Gross enrollment ratio - Tertiary (female),38.7181,,United Nations Educational
100,Bulgaria,2005,Students enrolled in primary education (thousands),290.017,,United Nations Educational
100,Bulgaria,2005,Gross enrollment ratio - Primary (male),103.8853,,United Nations Educational
100,Bulgaria,2005,Gross enrollment ratio - Primary (female),102.8019,,United Nations Educational
100,Bulgaria,2005,Students enrolled in secondary education (thousands),685.64,,United Nations Educational
100,Bulgaria,2005,Gross enrollment ratio - Secondary (male),91.0423,,United Nations Educational
100,Bulgaria,2005,Gross enrollment ratio - Secondary (female),87.3167,,United Nations Educational
100,Bulgaria,2005,Students enrolled in tertiary education (thousands),237.909,,United Nations Educational
100,Bulgaria,2005,Gross enrollment ratio - Tertiary (male),42.0935,,United Nations Educational
100,Bulgaria,2005,Gross enrollment ratio - Tertiary (female),48.8634,,United Nations Educational
100,Bulgaria,2010,Students enrolled in primary education (thousands),260.34,,United Nations Educational
100,Bulgaria,2010,Gross enrollment ratio - Primary (male),108.4952,,United Nations Educational
100,Bulgaria,2010,Gross enrollment ratio - Primary (female),108.1571,,United Nations Educational
100,Bulgaria,2010,Students enrolled in secondary education (thousands),531.98,,United Nations Educational
100,Bulgaria,2010,Gross enrollment ratio - Secondary (male),92.1259,,United Nations Educational
100,Bulgaria,2010,Gross enrollment ratio - Secondary (female),88.2162,,United Nations Educational
100,Bulgaria,2010,Students enrolled in tertiary education (thousands),287.086,,United Nations Educational
100,Bulgaria,2010,Gross enrollment ratio - Tertiary (male),49.9636,,United Nations Educational
100,Bulgaria,2010,Gross enrollment ratio - Tertiary (female),66.097,,United Nations Educational
100,Bulgaria,2014,Students enrolled in primary education (thousands),258.84,,United Nations Educational
100,Bulgaria,2014,Gross enrollment ratio - Primary (male),97.0137,,United Nations Educational
100,Bulgaria,2014,Gross enrollment ratio - Primary (female),96.2893,,United Nations Educational
100,Bulgaria,2014,Students enrolled in secondary education (thousands),518.914,,United Nations Educational
100,Bulgaria,2014,Gross enrollment ratio - Secondary (male),105.9073,,United Nations Educational
100,Bulgaria,2014,Gross enrollment ratio - Secondary (female),102.2827,,United Nations Educational
100,Bulgaria,2014,Students enrolled in tertiary education (thousands),283.294,,United Nations Educational
100,Bulgaria,2014,Gross enrollment ratio - Tertiary (male),60.0125,,United Nations Educational
100,Bulgaria,2014,Gross enrollment ratio - Tertiary (female),75.5768,,United Nations Educational
100,Bulgaria,2015,Students enrolled in primary education (thousands),261.793,,United Nations Educational
100,Bulgaria,2015,Gross enrollment ratio - Primary (male),94.6618,,United Nations Educational
100,Bulgaria,2015,Gross enrollment ratio - Primary (female),93.7073,,United Nations Educational
100,Bulgaria,2015,Students enrolled in secondary education (thousands),501.398,,United Nations Educational
100,Bulgaria,2015,Gross enrollment ratio - Secondary (male),103.8819,,United Nations Educational
100,Bulgaria,2015,Gross enrollment ratio - Secondary (female),100.5635,,United Nations Educational
100,Bulgaria,2015,Students enrolled in tertiary education (thousands),278.953,,United Nations Educational
100,Bulgaria,2015,Gross enrollment ratio - Tertiary (male),62.0036,,United Nations Educational
100,Bulgaria,2015,Gross enrollment ratio - Tertiary (female),79.1197,,United Nations Educational
100,Bulgaria,2017,Students enrolled in primary education (thousands),264.503,,United Nations Educational
100,Bulgaria,2017,Gross enrollment ratio - Primary (male),89.6002,,United Nations Educational
100,Bulgaria,2017,Gross enrollment ratio - Primary (female),89.0523,,United Nations Educational
100,Bulgaria,2017,Students enrolled in secondary education (thousands),485.586,,United Nations Educational
100,Bulgaria,2017,Gross enrollment ratio - Secondary (male),99.4624,,United Nations Educational
100,Bulgaria,2017,Gross enrollment ratio - Secondary (female),96.824,,United Nations Educational
100,Bulgaria,2017,Students enrolled in tertiary education (thousands),249.937,,United Nations Educational
100,Bulgaria,2017,Gross enrollment ratio - Tertiary (male),63.7141,,United Nations Educational
100,Bulgaria,2017,Gross enrollment ratio - Tertiary (female),78.8242,,United Nations Educational
854,Burkina Faso,2005,Students enrolled in primary education (thousands),1270.837,,United Nations Educational
854,Burkina Faso,2005,Gross enrollment ratio - Primary (male),64.6491,,United Nations Educational
854,Burkina Faso,2005,Gross enrollment ratio - Primary (female),51.8041,,United Nations Educational
854,Burkina Faso,2005,Students enrolled in secondary education (thousands),295.412,,United Nations Educational
854,Burkina Faso,2005,Gross enrollment ratio - Secondary (male),16.7062,,United Nations Educational
854,Burkina Faso,2005,Gross enrollment ratio - Secondary (female),11.8204,,United Nations Educational
854,Burkina Faso,2005,Students enrolled in tertiary education (thousands),27.942,,United Nations Educational
854,Burkina Faso,2005,Gross enrollment ratio - Tertiary (male),3.1694,,United Nations Educational
854,Burkina Faso,2005,Gross enrollment ratio - Tertiary (female),1.4304,,United Nations Educational
854,Burkina Faso,2010,Students enrolled in primary education (thousands),2047.63,,United Nations Educational
854,Burkina Faso,2010,Gross enrollment ratio - Primary (male),81.6177,,United Nations Educational
854,Burkina Faso,2010,Gross enrollment ratio - Primary (female),74.2818,,United Nations Educational
854,Burkina Faso,2010,Students enrolled in secondary education (thousands),537.988,,United Nations Educational
854,Burkina Faso,2010,Gross enrollment ratio - Secondary (male),24.7844,,United Nations Educational
